一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
水果,进口果,金手指,20.0,24.0,28.0,斤,2023-06-30,0
水果,进口果,金手指,20.0,24.0,28.0,斤,2023-06-20,1
水果,进口果,金手指,17.0,20.0,23.0,斤,2023-06-10,2
水果,进口果,金手指,17.0,20.0,23.0,斤,2023-05-31,3
水果,进口果,金手指,21.0,22.5,24.0,斤,2023-05-20,4
水果,进口果,金手指,24.0,26.0,28.0,斤,2023-05-10,5
水果,进口果,金手指,30.0,33.0,36.0,斤,2023-04-30,6
水果,进口果,金手指,35.0,36.5,38.0,斤,2023-04-10,7
水果,进口果,金手指,35.0,36.5,38.0,斤,2023-03-31,8
,,,,36.902777777777786,,,,9
,,,,38.894444444444446,,,,10
,,,,40.88611111111112,,,,11
,,,,42.87777777777778,,,,12
,,,,44.869444444444454,,,,13
,,,,46.861111111111114,,,,14
,,,,48.85277777777779,,,,15
