一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
蔬菜,特菜,冬春笋,25.0,25.5,26.0,斤,2023-12-31,0
蔬菜,特菜,冬春笋,25.0,25.5,26.0,斤,2023-12-20,1
蔬菜,特菜,冬春笋,25.0,25.5,26.0,斤,2023-12-10,2
蔬菜,特菜,冬春笋,26.0,26.5,27.0,斤,2023-11-30,3
蔬菜,特菜,冬春笋,37.0,37.5,38.0,斤,2023-11-20,4
蔬菜,特菜,冬春笋,34.0,34.5,35.0,斤,2023-11-10,5
蔬菜,特菜,冬春笋,30.0,30.5,31.0,斤,2023-10-31,6
蔬菜,特菜,冬春笋,28.0,28.5,29.0,斤,2023-10-20,7
蔬菜,特菜,冬春笋,18.0,19.0,20.0,斤,2023-10-10,8
蔬菜,特菜,冬春笋,18.0,19.0,20.0,斤,2023-10-10,9
蔬菜,特菜,冬春笋,18.0,19.0,20.0,斤,2023-09-30,10
蔬菜,特菜,冬春笋,18.0,19.0,20.0,斤,2023-09-20,11
蔬菜,特菜,冬春笋,18.0,18.5,19.0,斤,2023-09-10,12
蔬菜,特菜,冬春笋,18.0,18.5,19.0,斤,2023-08-31,13
蔬菜,特菜,冬春笋,18.0,18.5,19.0,斤,2023-08-20,14
蔬菜,特菜,冬春笋,17.0,17.5,18.0,斤,2023-08-10,15
蔬菜,特菜,冬春笋,16.0,16.5,17.0,斤,2023-07-31,16
蔬菜,特菜,冬春笋,14.0,14.5,15.0,斤,2023-07-20,17
蔬菜,特菜,冬春笋,14.0,14.5,15.0,斤,2023-07-10,18
蔬菜,特菜,冬春笋,12.0,12.5,13.0,斤,2023-06-30,19
蔬菜,特菜,冬春笋,12.0,12.5,13.0,斤,2023-06-20,20
蔬菜,特菜,冬春笋,11.0,11.5,12.0,斤,2023-06-10,21
蔬菜,特菜,冬春笋,9.0,9.5,10.0,斤,2023-05-31,22
蔬菜,特菜,冬春笋,9.0,9.5,10.0,斤,2023-05-20,23
蔬菜,特菜,冬春笋,9.0,9.5,10.0,斤,2023-05-10,24
蔬菜,特菜,冬春笋,9.0,9.5,10.0,斤,2023-04-30,25
蔬菜,特菜,冬春笋,9.0,9.5,10.0,斤,2023-04-10,26
蔬菜,特菜,冬春笋,10.0,10.5,11.0,斤,2023-03-31,27
蔬菜,特菜,冬春笋,15.0,15.5,16.0,斤,2023-03-20,28
蔬菜,特菜,冬春笋,18.0,18.5,19.0,斤,2023-03-10,29
蔬菜,特菜,冬春笋,18.0,18.5,19.0,斤,2023-02-28,30
蔬菜,特菜,冬春笋,31.0,31.5,32.0,斤,2023-02-20,31
,,,,10.407258064516125,,,,32
,,,,9.88837976539589,,,,33
,,,,9.369501466275654,,,,34
,,,,8.850623167155419,,,,35
,,,,8.331744868035184,,,,36
,,,,7.812866568914949,,,,37
,,,,7.293988269794717,,,,38
